fixture_id,team_id,player_id,name,minutes,rating,shots_total,shots_on,goals,assists,saves,passes_total,key_passes,tackles,blocks,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed
1378969,40,280,Alisson,90.0,6.3,,,,0.0,1.0,38.0,,,,,,,,,,
1378969,40,152654,Jeremie Frimpong,60.0,6.9,,,,0.0,,16.0,,1.0,,1.0,4.0,3.0,1.0,1.0,1.0,
1378969,40,1145,Ibrahima Konaté,90.0,6.5,,,,0.0,,33.0,,,1.0,,4.0,2.0,2.0,2.0,,
1378969,40,290,Virgil van Dijk,90.0,7.7,2.0,1.0,,0.0,,74.0,,1.0,1.0,2.0,14.0,13.0,,,,
1378969,40,206254,Miloš Kerkez,60.0,6.9,,,,0.0,,29.0,,1.0,,,10.0,4.0,,,1.0,1.0
1378969,40,1096,Dominik Szoboszlai,90.0,6.9,3.0,1.0,,0.0,,75.0,2.0,4.0,,,11.0,6.0,2.0,1.0,1.0,2.0
1378969,40,6716,Alexis Mac Allister,72.0,6.9,1.0,1.0,,1.0,,46.0,1.0,3.0,,1.0,10.0,5.0,1.0,,1.0,2.0
1378969,40,306,Mohamed Salah,90.0,8.5,2.0,2.0,1.0,0.0,,30.0,2.0,,1.0,,5.0,2.0,2.0,1.0,1.0,
1378969,40,203224,Florian Wirtz,82.0,6.6,1.0,,,0.0,,51.0,3.0,2.0,,,10.0,3.0,,,1.0,
1378969,40,247,Cody Gakpo,90.0,8.6,3.0,2.0,1.0,0.0,,29.0,3.0,1.0,,,23.0,12.0,7.0,2.0,3.0,1.0
1378969,40,174565,Hugo Ekitiké,72.0,8,4.0,2.0,1.0,1.0,,21.0,2.0,,,,11.0,5.0,2.0,1.0,,1.0
1378969,40,289,Andrew Robertson,31.0,6.3,,,,0.0,,9.0,,,,,3.0,1.0,,,,
1378969,40,8500,Wataru Endo,31.0,6.9,,,,1.0,,17.0,1.0,2.0,,,4.0,3.0,,,,
1378969,40,284,Joe Gomez,19.0,6.5,,,,0.0,,7.0,,,,,,,,,,
1378969,40,293,Curtis Jones,19.0,6.9,,,,0.0,,11.0,1.0,,,,4.0,2.0,,,,
1378969,40,30410,Federico Chiesa,9.0,7.6,1.0,1.0,1.0,0.0,,3.0,,1.0,,,2.0,2.0,,,1.0,
1378969,40,24760,Giorgi Mamardashvili,,,,,,,,,,,,,,,,,,
1378969,40,19035,Harvey Elliott,,,,,,,,,,,,,,,,,,
1378969,40,397997,Trey Nyoni,,,,,,,,,,,,,,,,,,
1378969,40,452685,Rio Ngumoha,,,,,,,,,,,,,,,,,,
1378969,35,118307,Đorđe Petrović,90.0,7.5,,,,0.0,6.0,35.0,,,,,,,,,,
1378969,35,18869,Adam Smith,90.0,6.3,,,,0.0,,25.0,1.0,1.0,,1.0,11.0,5.0,,,1.0,1.0
1378969,35,22136,Bafodé Diakité,90.0,5.9,,,,0.0,,41.0,,2.0,,1.0,6.0,4.0,,,1.0,
1378969,35,6610,Marcos Senesi,90.0,5.9,,,,0.0,,31.0,1.0,3.0,,1.0,9.0,4.0,,,,1.0
1378969,35,162267,Adrien Truffert,90.0,6.2,,,,0.0,,18.0,1.0,2.0,1.0,,8.0,3.0,2.0,,,2.0
1378969,35,1150,Tyler Adams,89.0,6.6,,,,0.0,,39.0,,5.0,1.0,4.0,11.0,6.0,1.0,,,1.0
1378969,35,19281,Antoine Semenyo,90.0,8.6,3.0,2.0,2.0,0.0,,15.0,,1.0,,1.0,19.0,8.0,3.0,1.0,1.0,2.0
1378969,35,304853,Alex Scott,74.0,6.3,,,,0.0,,23.0,,,,1.0,10.0,6.0,3.0,2.0,2.0,1.0
1378969,35,19245,Marcus Tavernier,90.0,6.6,1.0,1.0,,0.0,,35.0,1.0,3.0,,1.0,13.0,8.0,5.0,3.0,1.0,
1378969,35,18870,David Brooks,84.0,6.6,,,,1.0,,18.0,3.0,2.0,,,11.0,4.0,3.0,2.0,,1.0
1378969,35,152856,Evanilson,90.0,6.2,3.0,,,0.0,,13.0,,,,,11.0,3.0,,,,1.0
1378969,35,31057,Hamed Junior Traorè,17.0,6.3,,,,1.0,,2.0,1.0,1.0,,,4.0,1.0,1.0,,,
1378969,35,402432,Ben Winterburn,13.0,6.2,,,,0.0,,1.0,,,,,1.0,,,,,
1378969,35,20093,James Hill,1.0,,,,,0.0,,2.0,,,,1.0,,,,,,
1378969,35,368030,Eli Junior Kroupi,1.0,,,,,0.0,,1.0,,,,,1.0,,1.0,,,
1378969,35,151756,Will Dennis,,,,,,,,,,,,,,,,,,
1378969,35,51051,Julián Araujo,,,,,,,,,,,,,,,,,,
1378969,35,363333,Julio Soler,,,,,,,,,,,,,,,,,,
1378969,35,2734,Philip Billing,,,,,,,,,,,,,,,,,,
1378969,35,402434,Remy Rees-Dottin,,,,,,,,,,,,,,,,,,
1378970,66,36878,Marco Bizot,90.0,6.9,,,,0.0,3.0,41.0,,,,,,,,,,
1378970,66,19298,Matty Cash,90.0,7.7,,,,0.0,,13.0,,2.0,5.0,1.0,7.0,4.0,,,2.0,1.0
1378970,66,19354,Ezri Konsa,66.0,6.3,,,,0.0,,33.0,,,,,4.0,2.0,1.0,,1.0,1.0
1378970,66,19179,Tyrone Mings,90.0,7,,,,0.0,,41.0,,,1.0,1.0,2.0,1.0,,,1.0,
1378970,66,2724,Lucas Digne,90.0,6.6,,,,0.0,,27.0,,2.0,,2.0,9.0,3.0,,,,2.0
1378970,66,1904,Boubacar Kamara,90.0,7.6,1.0,1.0,,0.0,,39.0,,2.0,,1.0,13.0,10.0,2.0,1.0,3.0,1.0
1378970,66,162714,Amadou Onana,90.0,7.2,,,,0.0,,43.0,,2.0,1.0,2.0,9.0,7.0,2.0,2.0,2.0,
1378970,66,19191,John McGinn,84.0,6.3,,,,0.0,,19.0,1.0,,,,7.0,1.0,3.0,1.0,,2.0
1378970,66,2926,Youri Tielemans,90.0,6.7,,,,0.0,,19.0,,2.0,,1.0,8.0,3.0,,,,4.0
1378970,66,19170,Morgan Rogers,90.0,6.7,,,,0.0,,20.0,1.0,1.0,,1.0,10.0,3.0,3.0,2.0,,1.0
1378970,66,19366,Ollie Watkins,90.0,6.6,1.0,1.0,,0.0,,15.0,1.0,,,1.0,13.0,6.0,3.0,3.0,2.0,1.0
1378970,66,249,Donyell Malen,13.0,6.7,1.0,1.0,,0.0,,,,,,,1.0,,1.0,,,
1378970,66,284390,James Wright,,,,,,,,,,,,,,,,,,
1378970,66,46815,Pau Torres,,,,,,,,,,,,,,,,,,
1378970,66,138816,Ian Maatsen,,,,,,,,,,,,,,,,,,
1378970,66,284457,Lamare Bogarde,,,,,,,,,,,,,,,,,,
1378970,66,19071,Emiliano Buendía,,,,,,,,,,,,,,,,,,
1378970,66,360268,Jamaldeen Jimoh,,,,,,,,,,,,,,,,,,
1378970,66,137303,Evann Guessand,,,,,,,,,,,,,,,,,,
1378970,66,162173,Samuel Iling Junior,,,,,,,,,,,,,,,,,,
1378970,34,18911,Nick Pope,90.0,7.7,,,,0.0,3.0,17.0,,,,,1.0,1.0,,,,
1378970,34,169,Kieran Trippier,90.0,7,,,,0.0,,56.0,1.0,,,3.0,3.0,1.0,,,,1.0
1378970,34,2806,Fabian Schär,90.0,7.9,3.0,,,0.0,,51.0,,1.0,,4.0,13.0,8.0,,,1.0,2.0
1378970,34,18961,Dan Burn,90.0,7.2,,,,0.0,,52.0,,1.0,,2.0,11.0,7.0,,,1.0,1.0
1378970,34,158694,Valentino Livramento,90.0,7.3,,,,0.0,,54.0,2.0,2.0,,,4.0,4.0,,,1.0,
1378970,34,10135,Bruno Guimarães,90.0,6.9,,,,0.0,,47.0,1.0,2.0,,1.0,9.0,3.0,,,,2.0
1378970,34,31146,Sandro Tonali,90.0,6.9,,,,0.0,,58.0,2.0,2.0,,1.0,7.0,3.0,1.0,,1.0,1.0
1378970,34,723,Joelinton,83.0,6.7,,,,0.0,,23.0,,2.0,,1.0,11.0,5.0,1.0,,2.0,1.0
1378970,34,153430,Anthony Elanga,78.0,7.3,2.0,1.0,,0.0,,21.0,2.0,,,,7.0,5.0,3.0,1.0,3.0,
1378970,34,138787,Anthony Gordon,90.0,6.2,3.0,2.0,,0.0,,21.0,1.0,,,,10.0,3.0,2.0,1.0,1.0,2.0
1378970,34,18778,Harvey Barnes,90.0,6.9,1.0,,,0.0,,29.0,4.0,,,,5.0,2.0,2.0,,2.0,1.0
1378970,34,19163,Jacob Murphy,13.0,6.3,,,,0.0,,10.0,,,,,2.0,1.0,1.0,,1.0,
1378970,34,328105,Lewis Miley,8.0,6.3,,,,0.0,,11.0,1.0,,,,,,,,,
1378970,34,315237,William Osula,1.0,,,,,0.0,,1.0,,,,,,,,,,
1378970,34,20355,Aaron Ramsdale,,,,,,,,,,,,,,,,,,
1378970,34,284492,Lewis Hall,,,,,,,,,,,,,,,,,,
1378970,34,38734,Sven Botman,,,,,,,,,,,,,,,,,,
1378970,34,163189,Malick Thiaw,,,,,,,,,,,,,,,,,,
1378970,34,2855,Emil Krafth,,,,,,,,,,,,,,,,,,
1378970,34,526535,Park Seung-soo,,,,,,,,,,,,,,,,,,
1378974,47,31354,Guglielmo Vicario,90.0,8,,,,0.0,4.0,46.0,,,,,,,,,,
1378974,47,47519,Pedro Porro,90.0,7.7,1.0,,,0.0,,62.0,3.0,2.0,,,10.0,4.0,1.0,1.0,1.0,2.0
1378974,47,30776,Cristian Romero,90.0,7.3,,,,0.0,,88.0,,,2.0,,10.0,5.0,,,1.0,3.0
1378974,47,152849,Micky van de Ven,90.0,6.9,2.0,,,0.0,,68.0,,1.0,,1.0,8.0,5.0,1.0,,1.0,
1378974,47,19235,Djed Spence,90.0,7.2,2.0,1.0,,0.0,,51.0,,,,,4.0,2.0,1.0,1.0,,1.0
1378974,47,237129,Pape Matar Sarr,90.0,7.9,,,,1.0,,52.0,1.0,2.0,,,15.0,10.0,4.0,3.0,1.0,
1378974,47,328089,Archie Gray,71.0,6.6,,,,0.0,,41.0,,1.0,,,9.0,3.0,,,,3.0
1378974,47,347316,Lucas Bergvall,80.0,6.9,1.0,1.0,,0.0,,22.0,,2.0,,,9.0,4.0,2.0,2.0,,1.0
1378974,47,15911,Mohammed Kudus,85.0,8.9,2.0,,,2.0,,24.0,5.0,1.0,,,8.0,5.0,3.0,2.0,2.0,
1378974,47,2413,Richarlison,71.0,9.3,4.0,3.0,2.0,0.0,,7.0,,,,,8.0,5.0,2.0,2.0,,1.0
1378974,47,129711,Brennan Johnson,80.0,7.6,2.0,1.0,1.0,0.0,,15.0,2.0,1.0,,,3.0,1.0,,,,
1378974,47,863,Rodrigo Bentancur,20.0,6.9,,,,0.0,,14.0,,1.0,,,1.0,1.0,,,,
1378974,47,18883,Dominic Solanke,19.0,6.5,1.0,,,0.0,,1.0,,1.0,,,2.0,2.0,,,1.0,
1378974,47,41104,João Palhinha,11.0,6.3,,,,0.0,,13.0,,,,,1.0,,,,,1.0
1378974,47,336564,Wilson Odobert,11.0,6.3,,,,0.0,,3.0,1.0,,,,,,,,,
1378974,47,270510,Mathys Tel,9.0,6.3,,,,0.0,,4.0,,,,,4.0,,,,,2.0
1378974,47,265826,Antonín Kinský,,,,,,,,,,,,,,,,,,
1378974,47,387521,Luka Vušković,,,,,,,,,,,,,,,,,,
1378974,47,25287,Kevin Danso,,,,,,,,,,,,,,,,,,
1378974,47,164,Ben Davies,,,,,,,,,,,,,,,,,,
1378974,44,18886,Martin Dúbravka,90.0,6.3,,,,0.0,3.0,28.0,,,,,2.0,,,,,
1378974,44,128895,Oliver Sonne,74.0,6,1.0,,,0.0,,13.0,1.0,,,,2.0,2.0,1.0,1.0,,
1378974,44,627,Kyle Walker,90.0,6.2,1.0,,,0.0,,29.0,,,,1.0,7.0,4.0,,,2.0,
1378974,44,47903,Hjalmar Ekdal,90.0,5.9,,,,0.0,,21.0,,,,,7.0,3.0,,,,1.0
1378974,44,179400,Maxime Estève,90.0,6.2,1.0,1.0,,0.0,,23.0,,,1.0,1.0,8.0,4.0,,,1.0,1.0
1378974,44,375915,Quilindschy Hartman,90.0,6,,,,0.0,,20.0,1.0,1.0,,2.0,6.0,3.0,,,,1.0
1378974,44,180560,Hannibal Mejbri,63.0,6.3,1.0,,,0.0,,10.0,,,,,8.0,5.0,3.0,2.0,3.0,
1378974,44,20303,Josh Laurent,63.0,6.3,3.0,2.0,,0.0,,14.0,1.0,1.0,,,7.0,3.0,,,1.0,1.0
1378974,44,19827,Josh Cullen,90.0,7,,,,0.0,,36.0,5.0,3.0,,3.0,9.0,4.0,,,1.0,
1378974,44,196855,Jaidon Anthony,85.0,6.9,2.0,1.0,,0.0,,20.0,2.0,,,,9.0,4.0,2.0,,3.0,
1378974,44,98936,Lyle Foster,74.0,6.9,1.0,,,0.0,,13.0,2.0,,,,15.0,8.0,2.0,2.0,2.0,3.0
1378974,44,22,Jacob Bruun Larsen,28.0,6.2,,,,0.0,,8.0,,,,,4.0,1.0,1.0,1.0,,
1378974,44,270508,Lesley Ugochukwu,28.0,6.5,1.0,,,0.0,,3.0,,,,,3.0,1.0,,,1.0,1.0
1378974,44,36927,Zian Flemming,17.0,6.7,,,,0.0,,2.0,,,,,2.0,1.0,,,,
1378974,44,161621,Loum Tchaouna,17.0,6.7,,,,0.0,,6.0,,1.0,,,3.0,2.0,1.0,1.0,,
1378974,44,37882,Marcus Edwards,9.0,6.3,,,,0.0,,,,,,,,,,,,
1378974,44,328273,Max Weiss,,,,,,,,,,,,,,,,,,
1378974,44,1746,Joe Worrall,,,,,,,,,,,,,,,,,,
1378974,44,330238,Lucas Pires,,,,,,,,,,,,,,,,,,
1378974,44,278079,Aaron Ramsey,,,,,,,,,,,,,,,,,,
1378971,51,129058,Bart Verbruggen,90.0,6.2,,,,0.0,1.0,39.0,,,,,,,,,,
1378971,51,92993,Mats Wieffer,90.0,7,1.0,1.0,,0.0,,38.0,,5.0,,1.0,15.0,9.0,,,,1.0
1378971,51,38695,Jan Paul van Hecke,90.0,8.3,,,,0.0,,81.0,,1.0,1.0,,4.0,4.0,,,1.0,
1378971,51,18963,Lewis Dunk,90.0,7.5,1.0,,,0.0,,90.0,,1.0,,,9.0,9.0,1.0,1.0,2.0,
1378971,51,162007,Maxim De Cuyper,90.0,6.3,,,,0.0,,33.0,2.0,2.0,,1.0,10.0,3.0,1.0,,1.0,3.0
1378971,51,356041,Carlos Baleba,69.0,6.9,1.0,,,0.0,,20.0,1.0,1.0,,3.0,6.0,3.0,,,2.0,2.0
1378971,51,265820,Yasin Ayari,90.0,7.2,,,,0.0,,41.0,,1.0,,2.0,9.0,5.0,1.0,,4.0,
1378971,51,383685,Yankuba Minteh,69.0,6.5,1.0,,,0.0,,15.0,,,,1.0,5.0,3.0,3.0,2.0,1.0,
1378971,51,19030,Matt O'Riley,88.0,7.2,1.0,1.0,1.0,0.0,,22.0,3.0,3.0,,,7.0,3.0,1.0,,,1.0
1378971,51,106835,Kaoru Mitoma,83.0,6.3,1.0,,,0.0,,19.0,,,,,7.0,1.0,3.0,1.0,,3.0
1378971,51,90590,Georginio Rutter,69.0,7.3,1.0,1.0,,0.0,,4.0,,1.0,,,10.0,4.0,1.0,,2.0,2.0
1378971,51,1361,Ferdi Kadıoğlu,22.0,6.2,,,,0.0,,7.0,,,,,4.0,1.0,,,1.0,2.0
1378971,51,278370,Diego Gómez,22.0,6.3,1.0,1.0,,0.0,,8.0,1.0,2.0,,1.0,6.0,3.0,,,1.0,2.0
1378971,51,1469,Danny Welbeck,22.0,6.7,,,,0.0,,7.0,,1.0,,,1.0,1.0,,,,
1378971,51,328225,Brajan Gruda,8.0,6.3,1.0,,,0.0,,2.0,,1.0,,,2.0,2.0,,,,
1378971,51,296,James Milner,10.0,6.5,,,,0.0,,1.0,,,,,,,,,,
1378971,51,18960,Jason Steele,,,,,,,,,,,,,,,,,,
1378971,51,22160,Olivier Boscagli,,,,,,,,,,,,,,,,,,
1378971,51,537,Joël Veltman,,,,,,,,,,,,,,,,,,
1378971,51,342063,Diego Coppola,,,,,,,,,,,,,,,,,,
1378971,36,1438,Bernd Leno,90.0,6.9,,,,0.0,3.0,46.0,,,,,1.0,1.0,,,1.0,
1378971,36,657,Kenny Tete,90.0,7.5,,,,0.0,,34.0,,3.0,,1.0,9.0,7.0,,,3.0,1.0
1378971,36,2729,Joachim Andersen,90.0,7.3,,,,0.0,,51.0,,3.0,,1.0,9.0,7.0,1.0,1.0,2.0,1.0
1378971,36,131,Jorge Cuenca,84.0,6.3,,,,0.0,,56.0,,1.0,,,3.0,2.0,,,,
1378971,36,152967,Calvin Bassey,90.0,6.5,,,,0.0,,56.0,,2.0,,,12.0,6.0,2.0,1.0,1.0,1.0
1378971,36,2823,Saša Lukić,90.0,6.6,,,,0.0,,38.0,1.0,1.0,,,12.0,5.0,1.0,1.0,2.0,5.0
1378971,36,1934,Sander Berge,66.0,6.2,,,,0.0,,23.0,,1.0,1.0,,3.0,1.0,,,,2.0
1378971,36,19221,Harry Wilson,90.0,6.6,1.0,,,0.0,,17.0,,1.0,,,7.0,5.0,2.0,1.0,3.0,
1378971,36,389315,Joshua King,77.0,6.2,1.0,1.0,,0.0,,26.0,1.0,3.0,,,9.0,5.0,1.0,,2.0,
1378971,36,1455,Alex Iwobi,66.0,7,1.0,,,0.0,,24.0,3.0,,,,5.0,2.0,2.0,1.0,1.0,
1378971,36,2887,Raúl Jiménez,66.0,5.6,2.0,,,0.0,,13.0,,,,,8.0,,,,,2.0
1378971,36,19025,Tom Cairney,25.0,6.3,,,,0.0,,16.0,,,,,7.0,3.0,2.0,,1.0,1.0
1378971,36,18753,Adama Traoré,25.0,6.5,,,,0.0,,4.0,,,,,2.0,,1.0,,,1.0
1378971,36,195106,Rodrigo Muniz,25.0,7.3,1.0,1.0,1.0,0.0,,4.0,,,,,5.0,,,,,1.0
1378971,36,1161,Emile Smith Rowe,14.0,6.5,,,,0.0,,10.0,,,,,2.0,,1.0,,,
1378971,36,2920,Timothy Castagne,14.0,6.3,,,,0.0,,5.0,,,,,1.0,,,,,
1378971,36,21566,Benjamin Lecomte,,,,,,,,,,,,,,,,,,
1378971,36,18814,Issa Diop,,,,,,,,,,,,,,,,,,
1378971,36,19480,Harrison Reed,,,,,,,,,,,,,,,,,,
1378971,36,899,Andreas Pereira,,,,,,,,,,,,,,,,,,
1378973,746,194536,Robin Roefs,90.0,7.2,,,,0.0,4.0,23.0,,,,,2.0,2.0,,,,
1378973,746,119121,Trai Hume,90.0,7.2,,,,0.0,,37.0,1.0,2.0,,1.0,13.0,8.0,1.0,1.0,1.0,1.0
1378973,746,55904,Daniel Ballard,90.0,9.2,4.0,2.0,1.0,0.0,,25.0,,1.0,4.0,,13.0,10.0,,,4.0,
1378973,746,290545,Jenson Seelt,53.0,7.3,,,,0.0,,28.0,,2.0,1.0,,4.0,3.0,,,,
1378973,746,22225,Reinildo Mandava,90.0,6.9,,,,0.0,,42.0,,2.0,,2.0,5.0,3.0,,,1.0,1.0
1378973,746,327631,Habib Diarra,90.0,6.9,2.0,1.0,,0.0,,20.0,,1.0,,,4.0,1.0,1.0,,,1.0
1378973,746,1464,Granit Xhaka,90.0,6.7,,,,0.0,,51.0,2.0,1.0,1.0,1.0,12.0,5.0,,,2.0,2.0
1378973,746,365331,Noah Sadiki,90.0,6.9,,,,0.0,,29.0,,2.0,,3.0,5.0,2.0,1.0,,,1.0
1378973,746,336659,Chemsdine Talbi,89.0,6.7,,,,1.0,,23.0,1.0,1.0,,,5.0,1.0,,,,
1378973,746,349799,Eliezer Mayenda,76.0,7.5,1.0,1.0,1.0,0.0,,2.0,1.0,,,,9.0,3.0,2.0,,2.0,
1378973,746,301771,Simon Adingra,76.0,6.2,1.0,,,0.0,,18.0,1.0,1.0,,,9.0,1.0,2.0,,,2.0
1378973,746,6168,Omar Alderete,38.0,7.2,,,,1.0,,15.0,1.0,1.0,,1.0,4.0,3.0,,,,
1378973,746,20638,Enzo Le Fée,15.0,6.6,,,,0.0,,9.0,,,,1.0,2.0,,,,,
1378973,746,84087,Wilson Isidor,15.0,7.9,1.0,1.0,1.0,0.0,,1.0,,,,,1.0,,,,,
1378973,746,339201,Chris Rigg,1.0,,,,,0.0,,,,,,,,,,,,
1378973,746,19881,Anthony Patterson,,,,,,,,,,,,,,,,,,
1378973,746,19910,Dan Neil,,,,,,,,,,,,,,,,,,
1378973,746,47521,Patrick Roberts,,,,,,,,,,,,,,,,,,
1378973,746,330640,Harrison Jones,,,,,,,,,,,,,,,,,,
1378973,746,392270,Marc Guiu,,,,,,,,,,,,,,,,,,
1378973,48,15870,Mads Hermansen,90.0,6.2,,,,0.0,2.0,33.0,,,,,1.0,1.0,,,,
1378973,48,138,Jean-Clair Todibo,82.0,6.6,,,,0.0,,67.0,,3.0,,2.0,6.0,4.0,,,1.0,
1378973,48,18744,Max Kilman,90.0,6.9,,,,0.0,,70.0,1.0,3.0,,,7.0,5.0,,,,2.0
1378973,48,21694,Nayef Aguerd,90.0,6.5,,,,0.0,,69.0,,,1.0,,3.0,2.0,1.0,1.0,,
1378973,48,18846,Aaron Wan-Bissaka,90.0,6.7,,,,0.0,,67.0,1.0,1.0,,1.0,6.0,5.0,4.0,3.0,1.0,
1378973,48,2938,James Ward-Prowse,71.0,6.6,,,,0.0,,46.0,1.0,1.0,,,2.0,2.0,,,,
1378973,48,2476,Guido Rodríguez,71.0,6.3,,,,0.0,,32.0,,,,,2.0,1.0,,,,
1378973,48,409303,El Hadji Malick Diouf,90.0,6.5,2.0,1.0,,0.0,,33.0,2.0,,,,9.0,5.0,1.0,1.0,1.0,1.0
1378973,48,1646,Lucas Paquetá,90.0,7.2,,,,0.0,,64.0,,1.0,,,16.0,8.0,3.0,,2.0,1.0
1378973,48,19428,Jarrod Bowen,90.0,6.6,1.0,1.0,,0.0,,29.0,,2.0,,,10.0,7.0,5.0,2.0,2.0,
1378973,48,25391,Niclas Füllkrug,90.0,5.3,1.0,1.0,,0.0,,23.0,1.0,,,,19.0,3.0,,,,5.0
1378973,48,1243,Tomáš Souček,20.0,6.2,1.0,1.0,,0.0,,11.0,,,,1.0,2.0,1.0,1.0,,,
1378973,48,2939,Callum Wilson,20.0,6.2,1.0,,,0.0,,,,,,,4.0,1.0,,,1.0,1.0
1378973,48,68466,Andy Irving,9.0,6.3,,,,0.0,,6.0,1.0,1.0,,,1.0,1.0,,,,
1378973,48,253,Alphonse Aréola,,,,,,,,,,,,,,,,,,
1378973,48,171,Kyle Walker-Peters,,,,,,,,,,,,,,,,,,
1378973,48,1445,Konstantinos Mavropanos,,,,,,,,,,,,,,,,,,
1378973,48,327730,Oliver Scarles,,,,,,,,,,,,,,,,,,
1378973,48,284446,Freddie Potts,,,,,,,,,,,,,,,,,,
1378973,48,2869,Edson Álvarez,,,,,,,,,,,,,,,,,,
1378975,39,1590,José Sá,90.0,5.9,,,,0.0,,23.0,,,,,,,,,,
1378975,39,18742,Matt Doherty,90.0,6,,,,0.0,,42.0,,3.0,,1.0,7.0,4.0,,,1.0,3.0
1378975,39,135068,Emmanuel Agbadou,90.0,5.5,1.0,,,0.0,,61.0,,2.0,1.0,,6.0,2.0,,,,
1378975,39,41606,Toti Gomes,90.0,6.2,,,,0.0,,57.0,1.0,2.0,,,7.0,4.0,1.0,1.0,1.0,
1378975,39,285,Ki-Jana Hoever,73.0,6.3,,,,0.0,,22.0,1.0,2.0,,1.0,7.0,2.0,1.0,,,
1378975,39,265784,André,72.0,6.7,,,,0.0,,30.0,,4.0,1.0,1.0,11.0,5.0,,,1.0,1.0
1378975,39,195103,João Gomes,90.0,6.7,,,,0.0,,57.0,1.0,4.0,1.0,1.0,16.0,7.0,1.0,1.0,1.0,3.0
1378975,39,265782,David Möller Wolfe,72.0,6.2,,,,0.0,,20.0,,1.0,,,3.0,2.0,,,,
1378975,39,3080,Marshall Munetsi,90.0,6.6,,,,0.0,,12.0,,2.0,,,10.0,5.0,2.0,2.0,,
1378975,39,2032,Jørgen Strand Larsen,82.0,6.7,3.0,2.0,,0.0,,17.0,,1.0,1.0,,9.0,4.0,,,1.0,3.0
1378975,39,20665,Jean-Ricner Bellegarde,73.0,6.9,1.0,,,0.0,,23.0,1.0,2.0,,1.0,10.0,4.0,1.0,,2.0,1.0
1378975,39,280687,Hugo Bueno,19.0,6.5,,,,0.0,,10.0,1.0,,,,2.0,1.0,2.0,1.0,,
1378975,39,391822,Fer López,19.0,6.3,1.0,1.0,,0.0,,5.0,,,,,1.0,,,,,
1378975,39,13708,Jhon Arias,18.0,6.2,,,,0.0,,7.0,1.0,,,1.0,3.0,,,,,1.0
1378975,39,282770,Rodrigo Gomes,18.0,6.2,,,,0.0,,7.0,,1.0,,,3.0,1.0,1.0,,,
1378975,39,24888,Hee-Chan Hwang,9.0,6.7,,,,0.0,,1.0,1.0,1.0,,,2.0,1.0,,,,1.0
1378975,39,19143,Sam Johnstone,,,,,,,,,,,,,,,,,,
1378975,39,135334,Santiago Bueno,,,,,,,,,,,,,,,,,,
1378975,39,195717,Yerson Mosquera,,,,,,,,,,,,,,,,,,
1378975,39,7722,Saša Kalajdžić,,,,,,,,,,,,,,,,,,
1378975,50,162489,James Trafford,90.0,7.5,,,,0.0,3.0,28.0,,,,,,,,,,
1378975,50,284230,Rico Lewis,66.0,7.6,,,,1.0,,49.0,1.0,1.0,,2.0,3.0,3.0,,,2.0,
1378975,50,626,John Stones,82.0,7.3,,,,0.0,,59.0,,,1.0,,4.0,4.0,2.0,2.0,,
1378975,50,567,Rúben Dias,90.0,7.5,,,,0.0,,79.0,,,1.0,,3.0,2.0,1.0,1.0,,
1378975,50,21138,Rayan Aït-Nouri,90.0,7.7,1.0,,,0.0,,60.0,1.0,6.0,,3.0,13.0,9.0,3.0,1.0,,
1378975,50,36902,Tijjani Reijnders,90.0,7.9,3.0,1.0,1.0,1.0,,57.0,2.0,1.0,,,14.0,4.0,3.0,1.0,2.0,3.0
1378975,50,161933,Nico González,90.0,7.6,,,,0.0,,78.0,,3.0,1.0,1.0,14.0,11.0,4.0,4.0,3.0,1.0
1378975,50,636,Bernardo Silva,66.0,7.2,,,,0.0,,34.0,4.0,4.0,,,9.0,4.0,1.0,,,1.0
1378975,50,278133,Oscar Bobb,90.0,7.2,,,,1.0,,32.0,2.0,,,,7.0,4.0,5.0,3.0,1.0,
1378975,50,1100,Erling Haaland,73.0,8.3,6.0,2.0,2.0,0.0,,4.0,,1.0,,,7.0,5.0,1.0,,,1.0
1378975,50,1422,Jérémy Doku,66.0,6.2,,,,0.0,,19.0,,,,,7.0,2.0,3.0,1.0,1.0,1.0
1378975,50,41621,Matheus Nunes,25.0,6.7,,,,0.0,,16.0,,1.0,,,4.0,2.0,,,1.0,
1378975,50,307123,Nico O'Reilly,25.0,6.5,,,,0.0,,18.0,,,,,3.0,,,,,
1378975,50,81573,Omar Marmoush,25.0,6.9,,,,0.0,,6.0,,,,,4.0,2.0,1.0,,2.0,
1378975,50,156477,Rayan Cherki,18.0,7.6,1.0,1.0,1.0,0.0,,20.0,,,,1.0,2.0,,,,,
1378975,50,360114,Abdukodir Khusanov,9.0,7,,,,0.0,,4.0,,1.0,,,3.0,3.0,1.0,1.0,1.0,
1378975,50,25004,Stefan Ortega,,,,,,,,,,,,,,,,,,
1378975,50,18861,Nathan Aké,,,,,,,,,,,,,,,,,,
1378975,50,5,Manuel Akanji,,,,,,,,,,,,,,,,,,
1378975,50,633,İlkay Gündoğan,,,,,,,,,,,,,,,,,,
1378976,49,18959,Robert Sánchez,90.0,6.9,,,,0.0,4.0,34.0,,,,,2.0,1.0,,,,
1378976,49,19545,Reece James,79.0,7.9,,,,0.0,,70.0,3.0,1.0,,4.0,6.0,3.0,,,1.0,2.0
